split,file_name,text,accent
train,HJK/wav/arctic_a0579.wav,There was the Emma Louisa,korean
train,HJK/wav/arctic_a0580.wav,This is my fifth voyage,korean
test,HJK/wav/arctic_a0581.wav,It was this proposition that started the big idea in Daughtry's mind,korean
train,HJK/wav/arctic_a0582.wav,Daughtry elaborated on the counting trick by bringing Cocky along,korean
validation,HJK/wav/arctic_a0583.wav,Enjoy it he did but principally for Steward's sake,korean
train,HJK/wav/arctic_a0584.wav,I have long noted your thirst unquenchable,korean
train,HJK/wav/arctic_a0585.wav,Wonder if he's a lion dog Charles suggested,korean
train,HJK/wav/arctic_a0586.wav,We don't see ourselves as foolish,korean
validation,HJK/wav/arctic_a0587.wav,He had comparatively no advantages at first,korean
train,HJK/wav/arctic_a0588.wav,He had proved it today with his amateurish and sophomoric productions,korean
train,HJK/wav/arctic_a0589.wav,I was sick once typhoid,korean
train,HJK/wav/arctic_a0590.wav,In a way he is my protege,korean
train,HJK/wav/arctic_a0591.wav,We are both children together,korean
train,HJK/wav/arctic_a0592.wav,It's only his indigestion I find fault with,korean
train,HJK/wav/arctic_a0593.wav,She'd make a good wife for the cashier,korean
train,HJK/wav/arctic_b0001.wav,Gad do I remember it,korean
train,HJK/wav/arctic_b0002.wav,You got out by fighting and I through a pretty girl,korean
train,HJK/wav/arctic_b0003.wav,I can see that knife now,korean
train,HJK/wav/arctic_b0004.wav,When I can't see beauty in woman I want to die,korean
test,HJK/wav/arctic_b0005.wav,His slim fingers closed like steel about Philip's,korean
test,HJK/wav/arctic_b0006.wav,He seized Gregson by the arm and led him to the door,korean
train,HJK/wav/arctic_b0007.wav,Hear the Indian dogs wailing down at Churchill,korean
train,HJK/wav/arctic_b0008.wav,Burke himself had criticized it because of the smile,korean
train,HJK/wav/arctic_b0009.wav,I'd say there was going to be a glorious scrap,korean
train,HJK/wav/arctic_b0010.wav,He turned the map to Gregson pointing with his finger,korean
train,HJK/wav/arctic_b0011.wav,His eyes never took themselves for an instant from his companion's face,korean
train,HJK/wav/arctic_b0012.wav,Something that Whittemore had not yet said thrilled him,korean
train,HJK/wav/arctic_b0014.wav,Whitefish Gregson whitefish and trout,korean
test,HJK/wav/arctic_b0015.wav,They robbed me a few years later,korean
train,HJK/wav/arctic_b0016.wav,He chuckled as he pulled out his pipe and began filling it,korean
train,HJK/wav/arctic_b0017.wav,Everything was working smoothly better than I had expected,korean
train,HJK/wav/arctic_b0018.wav,I was completely lost in my work,korean
train,HJK/wav/arctic_b0019.wav,His slim hands gripped the edges of the table,korean
train,HJK/wav/arctic_b0020.wav,He made no reply as he waited for Whittemore to continue,korean
train,HJK/wav/arctic_b0021.wav,Philip dropped back into his chair,korean
train,HJK/wav/arctic_b0022.wav,If I was out of the game it would be easily made,korean
train,HJK/wav/arctic_b0023.wav,MacDougall my engineer believes it,korean
train,HJK/wav/arctic_b0024.wav,It is growing every day every hour,korean
train,HJK/wav/arctic_b0025.wav,Now you understand,korean
train,HJK/wav/arctic_b0026.wav,You have associated with some of these men,korean
train,HJK/wav/arctic_b0027.wav,And there's no chivalry no quarter shown in this fight,korean
train,HJK/wav/arctic_b0028.wav,Lord Fitzhugh is the key to the whole situation,korean
train,HJK/wav/arctic_b0029.wav,All operations have been carried on from Montreal and Toronto,korean
train,HJK/wav/arctic_b0030.wav,Gregson held a lighted match until it burnt his fingertips,korean
test,HJK/wav/arctic_b0031.wav,Gregson had seated himself under the lamp and was sharpening a pencil,korean
validation,HJK/wav/arctic_b0032.wav,He caught himself with a jerk,korean
train,HJK/wav/arctic_b0033.wav,How does your wager look now,korean
train,HJK/wav/arctic_b0034.wav,He confessed that the sketch had startled him,korean
train,HJK/wav/arctic_b0035.wav,After all the picture was only a resemblance,korean
train,HJK/wav/arctic_b0036.wav,He wondered too where Roscoe was,korean
train,HJK/wav/arctic_b0037.wav,Philip knew that she was not an Indian,korean
train,HJK/wav/arctic_b0038.wav,In her haste to get away she had forgotten these things,korean
train,HJK/wav/arctic_b0039.wav,Philip took a step toward Gregson half determined to awaken him,korean
train,HJK/wav/arctic_b0040.wav,The thought set his blood tingling,korean
train,HJK/wav/arctic_b0041.wav,But if Pierre did not return until tomorrow,korean
train,HJK/wav/arctic_b0042.wav,Ten minutes had not elapsed since he had dropped the handkerchief,korean
train,HJK/wav/arctic_b0043.wav,It won't be for sale,korean
train,HJK/wav/arctic_b0044.wav,For a few moments he ate in silence,korean
test,HJK/wav/arctic_b0045.wav,Philip did not pursue the subject,korean
train,HJK/wav/arctic_b0046.wav,Philip produced a couple of cigars and took a chair opposite him,korean
test,HJK/wav/arctic_b0047.wav,Suppose you saw me at work through the window,korean
train,HJK/wav/arctic_b0048.wav,He looked like one who had passed through an uncomfortable hour or two,korean
test,HJK/wav/arctic_b0049.wav,There was nothing more except a large ink blot under the words,korean
train,HJK/wav/arctic_b0050.wav,All this day Gregson remained in the cabin,korean
train,HJK/wav/arctic_b0051.wav,The sixth day he spent in the cabin with Gregson,korean
train,HJK/wav/arctic_b0052.wav,The flush was gone from her face,korean
train,HJK/wav/arctic_b0053.wav,That is why I am am rattled he laughed,korean
test,HJK/wav/arctic_b0054.wav,He understood the meaning of the look,korean
train,HJK/wav/arctic_b0055.wav,She was even more beautiful than when I saw her before,korean
train,HJK/wav/arctic_b0056.wav,I'll give a thousand if you produce her retorted Gregson,korean
train,HJK/wav/arctic_b0057.wav,They have won popular sentiment through the newspapers,korean
validation,HJK/wav/arctic_b0058.wav,We must achieve our own salvation,korean
train,HJK/wav/arctic_b0059.wav,In moments of mental energy Philip was restless,korean
train,HJK/wav/arctic_b0060.wav,He would keep his faith with Gregson for the promised day or two,korean
train,HJK/wav/arctic_b0061.wav,Something about it seemed to fascinate him to challenge his presence,korean
train,HJK/wav/arctic_b0062.wav,Now it was missing from the wall,korean
train,HJK/wav/arctic_b0063.wav,He boiled himself some coffee and sat down to wait,korean
validation,HJK/wav/arctic_b0064.wav,I'm going down there with you and I'm going to fight,korean
test,HJK/wav/arctic_b0065.wav,Now have you got anything to say against me Mister Philip,korean
train,HJK/wav/arctic_b0066.wav,If I meet her again I shall apologize said Eileen,korean
train,HJK/wav/arctic_b0067.wav,Below him the shadow was broken into a pool of rippling starlight,korean
train,HJK/wav/arctic_b0068.wav,Only the chance sound had led him to observe them,korean
train,HJK/wav/arctic_b0069.wav,Could the incident have anything to do with Jeanne and Pierre,korean
validation,HJK/wav/arctic_b0070.wav,There was no chance to fire without hitting him,korean
train,HJK/wav/arctic_b0071.wav,There was no answer from the other side,korean
train,HJK/wav/arctic_b0072.wav,Then he hastened on as Pierre had guided him,korean
train,HJK/wav/arctic_b0073.wav,With these arguments he convinced himself that he should go on alone,korean
train,HJK/wav/arctic_b0074.wav,Yet behind them there was another and more powerful motive,korean
train,HJK/wav/arctic_b0075.wav,In that case he could not miss them if he used caution,korean
test,HJK/wav/arctic_b0076.wav,Before Philip could recover himself Jeanne's startled guards were upon him,korean
train,HJK/wav/arctic_b0077.wav,It is the nearest refuge,korean
train,HJK/wav/arctic_b0078.wav,There was pride and strength the ring of triumph in his voice,korean
train,HJK/wav/arctic_b0079.wav,The truth of it set Jeanne quivering,korean
train,HJK/wav/arctic_b0080.wav,Tomorrow it will be strong enough for you to stand upon,korean
train,HJK/wav/arctic_b0081.wav,You were going to leave after you saw me on the rock,korean
test,HJK/wav/arctic_b0082.wav,He bit his tongue and cursed himself at this fresh break,korean
train,HJK/wav/arctic_b0083.wav,In it there was something that was almost tragedy,korean
validation,HJK/wav/arctic_b0084.wav,Your face is red with blood,korean
train,HJK/wav/arctic_b0085.wav,Her eyes smiled truth at him as he came up the bank,korean
train,HJK/wav/arctic_b0086.wav,He can care for himself,korean
train,HJK/wav/arctic_b0087.wav,They will search for us between their camp and Churchill,korean
train,HJK/wav/arctic_b0088.wav,Until I die he exclaimed,korean
train,HJK/wav/arctic_b0089.wav,Her beautiful hair was done up in shining coils,korean
train,HJK/wav/arctic_b0090.wav,The Churchill narrowed and its current became swifter as they progressed,korean
train,HJK/wav/arctic_b0091.wav,For a full half minute Jeanne looked at him without speaking,korean
train,HJK/wav/arctic_b0092.wav,I want to die in it,korean
train,HJK/wav/arctic_b0093.wav,Darkness hid him from Jeanne,korean
train,HJK/wav/arctic_b0094.wav,And yet if she came he had no words to say,korean
train,HJK/wav/arctic_b0095.wav,He heard a sound which brought him quickly into consciousness of day,korean
train,HJK/wav/arctic_b0096.wav,Within himself he called it no longer his own,korean
train,HJK/wav/arctic_b0097.wav,Besides that noise makes me deaf,korean
train,HJK/wav/arctic_b0098.wav,Philip looked back from the crest and saw Jeanne leaning over the canoe,korean
train,HJK/wav/arctic_b0099.wav,Fifty yards ahead of her were the first of the rocks,korean
train,HJK/wav/arctic_b0100.wav,There was one chance and only one of saving Jeanne,korean
train,HJK/wav/arctic_b0101.wav,You're a devil for fighting and will surely win,korean
train,HJK/wav/arctic_b0102.wav,I'll only be in the way,korean
train,HJK/wav/arctic_b0103.wav,He lifted his eyes and a strange cry burst from his lips,korean
train,HJK/wav/arctic_b0104.wav,Shooting pains passed like flashes of electricity through his body,korean
train,HJK/wav/arctic_b0105.wav,I know that you are in charge there and Jeanne knows,korean
train,HJK/wav/arctic_b0106.wav,For a full minute the two men stared into each other's face,korean
train,HJK/wav/arctic_b0107.wav,He was sure now of but few things,korean
train,HJK/wav/arctic_b0108.wav,It was a miracle and I owe you my life,korean
validation,HJK/wav/arctic_b0109.wav,Philip ate lightly of the food which Pierre had ready for him,korean
train,HJK/wav/arctic_b0110.wav,Such men believe when they come together,korean
train,HJK/wav/arctic_b0111.wav,The journey was continued at dawn,korean
validation,HJK/wav/arctic_b0112.wav,Jeanne and Pierre both gazed toward the great rock,korean
train,HJK/wav/arctic_b0113.wav,There was something pathetic in the girl's attitude now,korean
test,HJK/wav/arctic_b0114.wav,He moved his position and the illusion was gone,korean
validation,HJK/wav/arctic_b0115.wav,For two hours not a word passed between them,korean
train,HJK/wav/arctic_b0116.wav,I have hunted along this ridge replied Philip,korean
train,HJK/wav/arctic_b0117.wav,That's Thorpe's said the young engineer,korean
test,HJK/wav/arctic_b0118.wav,We saw your light and thought you wouldn't mind a call,korean
train,HJK/wav/arctic_b0119.wav,Billinger may arrive in time,korean
train,HJK/wav/arctic_b0120.wav,There's the hitch replied Thorpe rolling a cigarette,korean
validation,HJK/wav/arctic_b0121.wav,I want my men to work by themselves,korean
test,HJK/wav/arctic_b0122.wav,Philip saw MacDougall soon after his short talk with Thorpe,korean
train,HJK/wav/arctic_b0123.wav,Neither could they understand the growing disaffection among Thorpe's men,korean
train,HJK/wav/arctic_b0124.wav,Two weeks passed and in that time Thorpe left camp three times,korean
train,HJK/wav/arctic_b0125.wav,It was the third or fourth time that Philip had heard MacDougall swear,korean
train,HJK/wav/arctic_b0126.wav,Blood was oozing slowly from the wounded man's right breast,korean
train,HJK/wav/arctic_b0127.wav,He destroyed everything that had belonged to the woman,korean
train,HJK/wav/arctic_b0128.wav,Philip bent low over Pierre,korean
train,HJK/wav/arctic_b0129.wav,Did Thorpe go to see any one in Churchill,korean
train,HJK/wav/arctic_b0130.wav,She saw the answer in his face,korean
train,HJK/wav/arctic_b0131.wav,Thorpe and his men were to destroy this camp and kill you,korean
train,HJK/wav/arctic_b0132.wav,There is no need of further detail now for you can understand,korean
test,HJK/wav/arctic_b0133.wav,There followed a roar that shook the earth,korean
train,HJK/wav/arctic_b0134.wav,Blind with rage he darted in,korean
validation,HJK/wav/arctic_b0135.wav,In it was the joy of life,korean
train,HJK/wav/arctic_b0136.wav,Swiftly his eyes measured the situation,korean
train,HJK/wav/arctic_b0137.wav,But this little defect did not worry him,korean
train,HJK/wav/arctic_b0138.wav,And then steadily he began to chew,korean
train,HJK/wav/arctic_b0139.wav,Together they ate the rabbit,korean
train,HJK/wav/arctic_b0140.wav,They edged nearer and stood shoulder to shoulder facing their world,korean
train,HJK/wav/arctic_b0141.wav,It was beating and waiting in the ambush of those black pits,korean
train,HJK/wav/arctic_b0142.wav,Something vastly more thrilling had come into it now,korean
train,HJK/wav/arctic_b0143.wav,It took him half an hour to reach the edge of it,korean
train,HJK/wav/arctic_b0144.wav,But there was no longer the mother yearning in his heart,korean
train,HJK/wav/arctic_b0145.wav,Besides had he not whipped the big owl in the forest,korean
validation,HJK/wav/arctic_b0146.wav,After all it was simply a mistake in judgment,korean
train,HJK/wav/arctic_b0147.wav,Had it struck squarely it would have killed him,korean
train,HJK/wav/arctic_b0148.wav,The Indian even poked his stick into the thick ground spruce,korean
train,HJK/wav/arctic_b0149.wav,Pebbles and dirt flew along with hair and fur,korean
test,HJK/wav/arctic_b0150.wav,And he was filled with a strange and foreboding fear,korean
train,HJK/wav/arctic_b0151.wav,It was steel a fisher trap,korean
train,HJK/wav/arctic_b0152.wav,OW a wild dog he growled,korean
train,HJK/wav/arctic_b0153.wav,He was a pariah a wanderer without a friend or a home,korean
train,HJK/wav/arctic_b0154.wav,That is the strange part of it,korean
